Month,WeekOfMonth,DayOfWeek,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,Age,Fault,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Sport - Liability,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability
1,1,6,1,1,1,1,0,44.644225289841465,1,3,9,400,1,4,3,1,7,5,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,4,4,1,4,2,4,0,67.58444298468491,1,1,2,400,1,4,3,2,8,8,0,0,1,3,0,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,2,4,0,1,6,2,0,60.30858147054647,1,1,8,400,2,4,3,1,7,7,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2,3,0,1,6,3,0,29.56318599751198,1,1,15,400,1,4,3,0,6,4,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,4,1,5,2,3,0,69.78454958354052,1,1,4,400,1,4,3,2,8,8,0,0,1,2,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,2,1,1,2,4,2,0,40.628128618256014,1,2,11,400,2,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,4,0,1,6,3,0,39.510674669471406,0,2,7,500,2,4,3,1,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4,4,0,1,1,4,0,41.82150121608212,0,1,1,500,3,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,2,5,1,1,9,4,1,32.263418900697886,1,1,3,400,4,4,3,0,5,4,0,0,1,0,1,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11,1,5,1,4,11,3,0,26.871865872598867,1,1,11,400,2,4,3,2,6,4,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,3,5,1,4,3,3,0,32.223646791084164,0,1,10,500,1,4,3,0,6,4,0,0,1,1,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,3,4,1,1,6,3,0,41.34451407005797,1,3,6,400,2,4,3,1,7,5,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,3,4,1,2,9,3,0,47.20374404763358,1,2,3,400,3,4,3,2,8,6,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,6,1,5,3,2,0,31.0,0,1,9,500,2,4,3,0,6,4,0,0,1,0,3,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,3,1,1,2,6,4,0,43.35026793451457,1,2,12,400,1,4,3,2,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1,2,0,3,2,1,0,32.892338510278506,1,0,6,400,3,4,3,1,5,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,1,1,2,4,1,0,49.89228235835195,1,1,15,700,1,4,3,0,8,6,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,2,6,1,1,6,4,0,31.0,1,0,7,400,3,4,3,0,6,4,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2,2,0,2,4,3,0,54.34975518243903,1,1,9,400,2,4,3,2,7,6,0,0,1,0,0,0,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10,5,1,0,1,11,1,0,30.860434029619885,1,1,14,400,3,4,3,2,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1,3,1,1,2,3,0,42.36838151204537,1,1,4,400,2,4,3,1,6,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,2,1,1,5,4,0,33.79669982232035,1,1,16,400,4,4,3,0,7,4,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3,5,0,5,2,1,0,67.6167026923637,1,0,8,400,3,4,3,1,8,7,0,0,1,3,0,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,2,1,1,4,9,3,0,27.85750111821738,1,3,14,400,3,4,3,0,5,4,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2,1,0,2,5,2,0,66.43095571291765,1,1,8,400,3,4,3,1,7,8,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,1,1,4,4,1,0,28.54353292877836,1,4,10,400,2,4,3,1,6,4,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2,5,1,5,5,3,0,44.39927688971781,1,1,11,700,3,4,3,0,8,5,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,2,0,3,4,2,0,73.13145755117303,1,0,12,400,2,4,3,0,5,8,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,1,5,1,4,3,2,0,74.6435135613254,1,2,4,400,1,4,3,1,8,8,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,0,2,2,1,0,33.732179918516316,1,1,8,400,1,4,3,1,6,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,4,5,0,1,1,5,0,26.06167599666205,1,2,7,400,1,4,3,0,5,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,2,1,2,4,2,0,30.651983046311344,1,1,14,400,3,4,3,0,6,4,0,0,1,0,0,0,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,3,4,0,3,6,2,0,40.75657314760206,0,4,10,500,3,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,1,1,2,3,4,0,27.920971673486335,1,1,9,400,2,4,3,1,6,4,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,1,2,1,5,10,1,0,41.79207508733471,1,3,6,400,3,4,3,2,7,5,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,2,6,1,5,9,4,0,24.339134262155415,1,0,3,400,2,4,3,2,5,3,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12,4,3,0,3,1,1,0,46.0,1,2,7,400,2,4,3,0,8,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,4,0,4,5,1,0,66.13116044075842,1,2,8,400,3,4,3,1,7,7,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,4,2,1,3,3,4,0,44.587271716981085,1,2,16,400,3,4,3,1,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,1,1,4,6,2,0,39.364493929104306,1,1,12,400,3,4,3,2,7,5,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,2,5,1,5,6,3,0,45.124702136843744,1,1,11,700,3,4,3,0,8,5,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6,3,4,1,1,7,3,0,39.14247999118376,0,1,6,500,2,4,3,1,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8,1,1,1,5,8,3,0,34.476628071029616,1,3,4,400,2,4,3,1,6,4,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,6,1,3,2,3,0,40.370570292910834,0,3,4,500,2,4,3,2,7,5,0,0,1,2,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,4,1,1,3,2,0,32.505540177383274,1,1,14,400,3,4,3,0,6,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,2,1,1,1,4,3,0,39.278364698957006,1,0,14,400,2,4,3,0,7,5,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,2,3,0,3,6,3,0,70.82273553149534,1,1,13,400,2,4,3,0,5,8,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,1,4,0,1,5,2,0,38.47829343399317,1,2,1,700,3,4,3,1,7,4,0,0,1,2,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5,2,3,0,1,5,3,0,52.03803397441206,1,1,9,400,2,4,3,2,7,6,0,0,1,0,0,0,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1,6,1,2,4,1,0,40.700331125827816,1,5,1,400,2,4,3,0,0,0,0,0,1,0,0,0,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,3,3,1,4,11,1,0,31.617618102034765,1,2,5,400,3,4,3,2,6,4,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,3,5,1,1,4,4,0,47.11511349216329,1,1,15,400,1,4,3,1,7,6,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,2,0,4,1,2,0,34.895542897351866,1,1,6,400,2,4,3,0,7,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,4,0,4,3,1,0,24.0,1,1,11,400,1,4,3,2,5,3,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,2,2,1,1,3,1,0,44.111406145363446,1,0,4,400,1,4,3,0,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,4,5,0,2,9,1,0,29.88246152297816,1,0,16,400,1,4,3,0,5,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2,1,1,1,6,3,0,43.93756621649786,1,1,12,400,1,4,3,1,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,2,1,1,3,11,4,0,34.22710220535838,1,2,14,400,2,4,3,2,6,4,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,4,3,1,3,1,1,0,43.10953810964198,1,3,1,400,4,4,3,1,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,1,1,1,4,1,0,40.0,1,2,14,400,1,4,3,0,7,5,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11,2,5,1,2,12,3,0,28.881844034483354,1,2,2,400,2,4,3,2,6,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1,2,1,4,2,2,0,50.70553089763709,1,5,2,400,1,4,3,2,7,6,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5,2,5,0,1,5,3,0,34.76819757291152,1,1,7,400,1,4,3,1,6,4,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,1,3,0,2,3,1,0,33.744862173038,1,1,8,400,3,4,3,1,5,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2,1,3,1,2,2,1,0,40.700331125827816,1,5,13,400,4,4,3,1,0,0,0,0,1,0,0,0,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,5,1,5,10,1,0,29.963999883380907,1,1,4,400,2,4,3,0,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,2,6,1,2,11,3,0,40.053444489160846,0,1,3,500,3,4,3,1,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10,2,6,1,1,10,2,0,57.85426388436132,1,3,12,400,3,4,3,0,7,7,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,2,3,1,1,2,3,0,33.0,1,1,12,400,1,4,3,0,6,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11,3,6,1,1,1,3,0,27.978917791453764,1,0,12,400,3,3,3,1,5,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,2,3,0,1,4,3,0,55.0,1,1,12,400,1,4,3,2,6,6,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,1,4,3,1,0,49.13850925986714,1,5,4,400,1,4,3,1,7,6,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3,3,5,1,2,4,2,0,32.968433125379,1,2,8,400,1,3,2,1,5,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2,1,1,3,1,3,0,33.482252671994985,1,1,13,400,1,4,3,0,7,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,0,2,3,2,0,22.089730471636155,1,1,5,400,2,4,3,0,5,3,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,1,2,3,2,0,51.0,1,5,1,400,1,4,3,1,6,6,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,6,0,4,3,2,0,63.17813189067846,1,1,8,400,3,4,3,1,8,7,0,0,1,2,0,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,3,4,1,3,12,4,0,28.675764201771116,0,1,6,500,2,4,3,2,6,4,0,0,1,1,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5,3,4,0,3,6,2,0,40.73951056002986,0,4,10,500,3,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,1,1,4,3,1,0,29.0,1,5,12,400,2,4,3,1,6,4,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,5,1,1,4,4,0,47.375605027902594,1,1,15,400,1,4,3,1,7,6,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2,3,1,1,4,3,0,54.93354429725121,1,1,13,400,1,4,3,2,6,6,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6,2,5,1,3,8,3,0,31.229019712230773,1,1,7,400,1,4,3,0,6,4,0,0,1,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,1,4,4,3,0,38.0,1,1,4,400,3,4,3,1,7,5,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11,2,7,0,2,11,4,0,49.70380761929945,1,1,9,400,1,4,3,2,7,6,0,0,1,4,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,3,5,1,2,5,2,0,42.462346099003256,1,1,10,400,1,4,3,2,7,5,0,0,1,4,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8,5,4,1,2,9,2,0,29.628357253836327,1,0,15,400,2,4,3,0,6,4,0,0,1,1,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8,2,5,1,1,9,2,0,46.0,1,1,8,400,1,4,3,0,7,6,0,0,1,3,0,0,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12,2,2,0,2,12,3,0,39.798908518903445,1,0,8,400,2,4,3,1,7,5,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5,2,2,1,2,5,3,0,32.0,1,1,12,400,2,4,3,0,6,4,0,0,1,0,0,0,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,4,2,1,4,3,4,0,61.83059764822444,1,2,10,400,4,4,3,1,7,7,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,3,7,0,2,6,3,0,37.71575714568944,1,1,13,400,2,4,3,1,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5,3,1,1,1,5,2,0,65.63811914644639,1,0,8,400,3,4,3,1,8,7,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,2,5,1,4,6,3,0,41.65870863341046,1,4,2,400,2,4,3,1,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2,5,1,3,4,2,0,48.0,1,1,9,400,4,4,3,0,7,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11,2,3,1,2,12,3,0,28.0,1,2,3,400,3,4,3,1,6,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,1,5,0,1,7,2,0,35.77055125325087,1,1,4,400,1,4,3,2,6,4,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,6,1,2,3,5,0,48.57560959594384,1,1,9,400,2,4,3,1,8,6,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,4,1,4,4,3,0,65.35263403667999,1,0,2,400,1,4,3,0,8,7,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
