Month,WeekOfMonth,DayOfWeek,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,Age,Fault,VehiclePrice,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Sport - Liability,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability
12,4,2,0,2,1,1,0,42.61519678373103,1,2,1,400,3,4,3,1,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,1,1,0,2,4,2,0,39.206780850947986,1,1,1,400,3,4,3,0,8,5,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,2,2,0,1,9,3,0,38.199503978469956,1,1,2,400,2,4,3,0,7,5,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,2,2,0,2,2,2,0,40.212108520529085,1,1,3,400,3,4,3,0,8,5,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,4,1,1,2,3,3,0,32.39913074978185,1,2,15,400,4,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,4,1,1,2,3,3,0,32.13598687018097,1,1,15,400,4,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,1,1,1,4,4,0,33.38251991637041,1,3,16,400,4,4,3,1,7,4,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,1,1,1,3,4,0,32.22241090532591,1,3,15,400,3,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,3,1,1,1,3,4,0,33.24134507172159,1,4,16,400,3,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,3,1,1,1,3,4,0,33.51532229084747,1,4,16,400,3,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,4,3,1,1,3,3,0,32.04300763425704,1,1,15,400,3,4,3,0,7,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,2,1,1,1,3,4,0,34.26241729873127,1,3,16,400,2,4,3,0,6,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,4,1,1,2,3,3,0,32.25590719388983,1,2,15,400,4,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,4,1,1,2,3,3,0,32.08709859526675,1,1,15,400,4,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,3,1,1,1,3,4,0,33.29442829053924,1,4,16,400,3,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,3,1,1,1,4,4,0,30.713686480324903,1,1,14,400,3,4,3,0,6,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3,4,1,1,2,3,3,0,32.47872820335864,1,2,15,400,4,4,3,1,6,4,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,3,1,0,3,10,1,0,27.636980225418075,1,1,14,400,1,4,3,1,5,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,4,1,0,3,10,1,0,27.961488700794,1,1,14,400,1,4,3,1,5,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10,4,1,0,2,11,1,0,27.729862938730722,1,1,13,400,1,4,3,1,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10,4,1,0,2,11,1,0,27.552413639419253,1,1,12,400,1,4,3,1,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,4,1,0,3,10,1,0,28.296065839483337,1,1,13,400,1,4,3,1,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,5,1,0,2,10,1,0,28.0,1,1,14,400,1,4,3,2,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
10,3,2,0,2,11,1,0,27.30332992197918,1,1,11,400,1,4,3,0,6,4,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,5,1,0,2,10,1,0,28.0,1,1,14,400,1,4,3,2,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,5,2,0,2,10,1,0,28.0,1,1,14,400,1,4,3,2,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,2,1,0,4,9,2,0,27.126649786081938,1,1,14,400,2,4,3,0,5,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,4,1,0,3,10,1,0,28.15045891383579,1,1,13,400,1,4,3,1,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,5,1,0,2,10,1,0,28.0,1,1,14,400,1,4,3,2,6,4,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9,2,1,0,3,9,2,0,28.807802045252473,1,1,12,400,2,4,3,1,6,4,0,0,1,0,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,2,2,1,1,7,3,0,41.582884862396824,0,0,6,500,4,4,3,0,7,5,0,0,1,0,3,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,3,4,1,1,6,1,0,40.10094974939166,0,1,11,500,1,4,3,1,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,2,3,1,1,9,3,0,42.461851513313654,0,1,5,500,4,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2,1,1,1,6,2,0,40.79640208835856,0,0,8,500,3,4,3,0,7,5,0,0,1,0,3,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,2,1,1,3,4,3,0,41.0,0,0,9,500,2,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,3,3,1,1,6,1,0,40.32734278562337,0,1,10,500,1,4,3,1,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,2,1,1,4,4,3,0,41.0,0,0,11,500,2,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,2,2,0,2,6,3,0,41.0,0,2,8,500,4,4,3,0,7,5,0,0,1,0,3,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2,1,1,2,5,3,0,41.0,0,0,9,500,3,4,3,0,7,5,0,0,1,0,3,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,2,3,1,1,9,3,0,42.49108235662843,0,1,5,500,4,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,2,1,1,3,4,3,0,41.0,0,0,10,500,2,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,2,2,1,1,6,3,0,40.211370005334544,0,0,7,500,3,4,3,0,7,5,0,0,1,0,3,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,2,4,1,1,9,3,0,42.531261748462,0,1,5,500,4,4,3,0,7,5,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1,6,1,4,8,2,0,53.42272489337235,1,1,1,400,3,4,3,0,8,6,0,0,1,3,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,1,4,1,2,11,2,0,56.10680647354764,1,1,1,400,2,4,3,2,8,6,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,1,6,1,3,8,2,0,53.70292557569489,1,1,1,400,2,4,3,0,8,6,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,4,2,1,4,9,1,0,56.52309057733232,1,1,1,400,1,4,3,2,8,6,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,1,6,0,1,10,1,0,54.835873061533256,1,1,1,400,1,4,3,1,7,6,0,0,1,0,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,1,4,1,2,11,2,0,56.17601529176781,1,1,1,400,2,4,3,2,8,6,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,1,6,0,3,10,1,0,54.48631469207713,1,1,1,400,1,4,3,1,7,6,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1,6,1,2,9,1,0,54.15143958524787,1,1,1,400,2,4,3,1,8,6,0,0,1,2,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1,5,1,1,9,1,0,54.404834601145886,1,1,1,400,1,4,3,1,8,6,0,0,1,1,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,1,6,0,2,10,1,0,54.72055333947356,1,1,1,400,1,4,3,1,7,6,0,0,1,0,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1,6,1,2,9,1,0,54.49260279980039,1,1,1,400,1,4,3,1,8,6,0,0,1,1,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,1,5,1,1,9,1,0,54.5363117629132,1,1,1,400,1,4,3,1,8,6,0,0,1,1,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,1,5,1,1,9,1,0,54.958819290334866,1,1,1,400,1,4,3,1,8,6,0,0,1,1,0,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8,1,5,1,1,8,1,0,53.56287653625375,1,2,2,400,1,4,3,0,8,6,0,0,1,1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,1,5,1,1,9,1,0,55.17854396042244,1,1,1,400,1,4,3,2,8,6,0,0,1,0,0,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,1,6,0,3,10,1,0,54.37109683174688,1,1,1,400,1,4,3,1,7,6,0,0,1,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,4,1,4,4,4,0,63.509320266788556,1,1,2,400,2,4,3,1,8,7,0,0,1,0,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,5,1,4,4,3,0,65.89165951284151,1,0,2,400,1,4,3,0,8,7,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,2,3,1,3,5,2,0,62.948499149741686,1,0,2,400,1,4,3,1,8,7,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,4,1,4,4,4,0,64.10479344439268,1,1,2,400,2,4,3,1,8,7,0,0,1,0,2,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,6,1,4,2,3,0,64.50619611485773,1,2,2,400,2,4,3,0,8,7,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,5,1,4,4,4,0,66.4364076784703,1,1,2,400,1,4,3,1,8,8,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,2,3,1,3,5,2,0,63.44350488886512,1,0,2,400,1,4,3,1,8,7,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,2,2,1,3,5,2,0,61.77752999082943,1,0,2,400,1,4,3,1,8,7,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,2,2,1,3,5,2,0,61.601649638053836,1,0,2,400,1,4,3,1,8,7,0,0,1,3,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,4,4,1,4,2,4,0,67.9975946042607,1,1,2,400,1,4,3,2,8,8,0,0,1,3,0,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,4,1,4,4,4,0,63.81440392395608,1,1,2,400,2,4,3,1,8,7,0,0,1,0,2,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,5,1,4,4,4,0,65.04925872927998,1,1,2,400,1,4,3,1,8,7,0,0,1,1,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,5,1,4,4,4,0,66.03661327059474,1,1,2,400,1,4,3,1,8,8,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,3,6,1,4,4,3,0,65.91134717255157,1,1,2,400,1,4,3,0,8,7,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,5,1,4,3,4,0,66.75433722358252,1,1,2,400,1,4,3,1,8,8,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,5,1,4,4,4,0,65.44769140062284,1,1,2,400,1,4,3,1,8,7,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,2,1,1,2,4,2,0,40.0,1,2,10,400,1,4,3,1,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,1,1,1,1,4,1,0,40.0,1,2,14,400,1,4,3,0,7,5,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,1,1,1,1,4,1,0,40.0,1,2,13,400,1,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,2,1,1,1,4,3,0,39.10657736843412,1,0,14,400,1,4,3,0,7,5,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,1,1,1,1,4,1,0,40.0,1,1,12,400,1,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,2,1,1,1,4,3,0,39.033315822252725,1,0,14,400,1,4,3,0,7,5,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,1,1,1,1,4,1,0,40.0,1,2,13,400,1,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,1,1,1,1,4,3,0,40.894471992071,1,0,11,400,2,4,3,0,7,5,0,0,1,2,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,1,1,1,1,5,1,0,40.0,1,1,14,400,2,4,3,0,7,5,0,0,1,1,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,1,1,1,1,4,1,0,40.0,1,2,13,400,1,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,1,1,1,1,4,1,0,40.0,1,1,12,400,1,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,1,1,1,1,4,1,0,40.0,1,2,13,400,1,4,3,0,7,5,0,0,1,4,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,1,1,1,1,5,1,0,40.0,1,1,14,400,2,4,3,0,7,5,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,4,6,0,2,4,4,0,34.84431634744958,1,1,8,400,2,4,3,0,6,4,0,0,1,2,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,3,5,0,1,4,3,0,34.434438662505265,1,1,7,400,1,4,3,1,6,4,0,0,1,2,2,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,3,5,0,2,4,3,0,33.01078236319133,1,1,7,400,1,4,3,1,5,4,0,0,1,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,5,0,2,4,3,0,33.484150138499075,1,1,7,400,1,4,3,1,5,4,0,0,1,0,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,5,0,2,4,3,0,33.26512412048045,1,1,7,400,1,4,3,1,5,4,0,0,1,0,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,6,0,2,4,4,0,34.5923101100408,1,1,8,400,2,4,3,0,6,4,0,0,1,2,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,3,6,0,2,4,3,0,32.74013316931548,1,1,7,400,1,4,3,1,6,4,0,0,1,3,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,6,0,2,4,3,0,32.70895527767855,1,1,7,400,1,4,3,1,6,4,0,0,1,3,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,3,5,0,2,3,4,0,34.183670334572135,1,1,6,400,1,4,3,1,6,4,0,0,1,1,4,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,6,0,2,4,3,0,33.85952501753801,1,1,7,400,1,4,3,1,6,4,0,0,1,2,3,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,5,0,2,4,3,0,33.46317599281607,1,1,7,400,1,4,3,1,5,4,0,0,1,0,1,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
